KR_6795266703.json,2.8,"['SILVER', 'SILVER', 'SILVER', 'SILVER', 'GOLD', 'SILVER', 'SILVER', 'BRONZE', 'IRON', 'SILVER']"
KR_6799242828.json,3.6,"['GOLD', 'GOLD', 'SILVER', 'PLATINUM', 'GOLD', 'GOLD', 'BRONZE', 'GOLD', 'SILVER', 'SILVER']"
KR_6789554618.json,2.4,"['BRONZE', 'SILVER', 'SILVER', 'SILVER', 'BRONZE', 'SILVER', 'BRONZE', 'BRONZE', 'BRONZE', 'BRONZE']"
KR_6795235879.json,3.4,"['SILVER', 'GOLD', 'GOLD', 'GOLD', 'BRONZE', 'GOLD', 'SILVER', 'SILVER', 'SILVER', 'GOLD']"
KR_6794231038.json,3.3,"['GOLD', 'GOLD', 'GOLD', 'GOLD', 'BRONZE', 'SILVER', 'SILVER', 'SILVER', 'SILVER', 'SILVER']"
KR_6799608258.json,2.1,"['SILVER', 'BRONZE', 'BRONZE', 'BRONZE', 'BRONZE', 'BRONZE', 'BRONZE', 'BRONZE', 'BRONZE', 'BRONZE']"
KR_6791119896.json,2.9,"['BRONZE', 'SILVER', 'GOLD', 'GOLD', 'BRONZE', 'BRONZE', 'GOLD', 'BRONZE', 'SILVER', 'SILVER']"
KR_6792732711.json,1.5,"['SILVER', 'IRON', 'BRONZE', 'IRON', 'IRON', 'IRON', 'BRONZE', 'BRONZE', 'IRON', 'IRON']"
KR_6794082446.json,2.9,"['BRONZE', 'GOLD', 'GOLD', 'SILVER', 'BRONZE', 'BRONZE', 'SILVER', 'SILVER', 'SILVER', 'SILVER']"
KR_6789717383.json,2.6,"['SILVER', 'IRON', 'SILVER', 'BRONZE', 'SILVER', 'SILVER', 'GOLD', 'BRONZE', 'SILVER', 'BRONZE']"
KR_6788914418.json,2.7,"['SILVER', 'GOLD', 'SILVER', 'GOLD', 'BRONZE', 'BRONZE', 'BRONZE', 'GOLD', 'BRONZE', 'IRON']"
KR_6796720047.json,3.9,"['GOLD', 'GOLD', 'SILVER', 'GOLD', 'GOLD', 'GOLD', 'GOLD', 'GOLD', 'GOLD', 'GOLD']"
KR_6792940699.json,1.7,"['IRON', 'BRONZE', 'BRONZE', 'BRONZE', 'BRONZE', 'BRONZE', 'BRONZE', 'BRONZE', 'IRON', 'IRON']"
KR_6795116726.json,3.4,"['BRONZE', 'GOLD', 'GOLD', 'GOLD', 'BRONZE', 'GOLD', 'SILVER', 'GOLD', 'SILVER', 'GOLD']"
KR_6791839228.json,3.1,"['GOLD', 'GOLD', 'BRONZE', 'GOLD', 'SILVER', 'BRONZE', 'GOLD', 'IRON', 'GOLD', 'SILVER']"
KR_6790992274.json,3.1,"['SILVER', 'GOLD', 'SILVER', 'SILVER', 'SILVER', 'SILVER', 'SILVER', 'GOLD', 'SILVER', 'BRONZE']"
KR_6795093379.json,2.5,"['SILVER', 'SILVER', 'SILVER', 'SILVER', 'SILVER', 'BRONZE', 'BRONZE', 'BRONZE', 'SILVER', 'IRON']"
KR_6799333942.json,3.3,"['SILVER', 'GOLD', 'SILVER', 'SILVER', 'GOLD', 'BRONZE', 'BRONZE', 'GOLD', 'GOLD', 'GOLD']"
KR_6793156660.json,3.6,"['GOLD', 'GOLD', 'GOLD', 'PLATINUM', 'SILVER', 'GOLD', 'BRONZE', 'GOLD', 'SILVER', 'SILVER']"
KR_6795554545.json,2.6,"['SILVER', 'BRONZE', 'BRONZE', 'BRONZE', 'BRONZE', 'SILVER', 'BRONZE', 'GOLD', 'SILVER', 'SILVER']"
KR_6796149613.json,2.7,"['BRONZE', 'BRONZE', 'GOLD', 'SILVER', 'SILVER', 'SILVER', 'BRONZE', 'GOLD', 'BRONZE', 'BRONZE']"
KR_6791591836.json,2.4,"['BRONZE', 'BRONZE', 'SILVER', 'IRON', 'SILVER', 'BRONZE', 'SILVER', 'BRONZE', 'SILVER', 'SILVER']"
KR_6795914873.json,3.7,"['PLATINUM', 'GOLD', 'GOLD', 'GOLD', 'SILVER', 'SILVER', 'SILVER', 'SILVER', 'GOLD', 'GOLD']"
KR_6797863112.json,3.5,"['SILVER', 'GOLD', 'GOLD', 'GOLD', 'SILVER', 'GOLD', 'BRONZE', 'GOLD', 'GOLD', 'SILVER']"
KR_6794782970.json,3.8,"['GOLD', 'SILVER', 'GOLD', 'GOLD', 'BRONZE', 'PLATINUM', 'GOLD', 'GOLD', 'GOLD', 'GOLD']"
KR_6792201421.json,2.6,"['SILVER', 'BRONZE', 'BRONZE', 'SILVER', 'BRONZE', 'SILVER', 'SILVER', 'SILVER', 'SILVER', 'BRONZE']"
KR_6793026837.json,3.3,"['BRONZE', 'GOLD', 'GOLD', 'GOLD', 'SILVER', 'SILVER', 'SILVER', 'SILVER', 'SILVER', 'GOLD']"
KR_6794813198.json,3.0,"['SILVER', 'BRONZE', 'SILVER', 'BRONZE', 'SILVER', 'BRONZE', 'EMERALD', 'SILVER', 'SILVER', 'SILVER']"
KR_6793585263.json,3.6,"['GOLD', 'SILVER', 'SILVER', 'PLATINUM', 'GOLD', 'BRONZE', 'GOLD', 'GOLD', 'SILVER', 'GOLD']"
KR_6799614864.json,2.0,"['BRONZE', 'BRONZE', 'BRONZE', 'BRONZE', 'BRONZE', 'BRONZE', 'BRONZE', 'IRON', 'BRONZE', 'SILVER']"
KR_6797859081.json,3.3,"['GOLD', 'BRONZE', 'GOLD', 'SILVER', 'IRON', 'GOLD', 'GOLD', 'GOLD', 'SILVER', 'GOLD']"
KR_6791973593.json,2.6,"['BRONZE', 'SILVER', 'BRONZE', 'SILVER', 'BRONZE', 'GOLD', 'BRONZE', 'SILVER', 'GOLD', 'IRON']"
KR_6798699981.json,2.3,"['SILVER', 'BRONZE', 'BRONZE', 'BRONZE', 'IRON', 'GOLD', 'SILVER', 'IRON', 'BRONZE', 'SILVER']"
KR_6791576390.json,3.1,"['SILVER', 'SILVER', 'GOLD', 'BRONZE', 'SILVER', 'SILVER', 'SILVER', 'SILVER', 'GOLD', 'SILVER']"
KR_6799240284.json,3.0,"['GOLD', 'BRONZE', 'SILVER', 'GOLD', 'IRON', 'GOLD', 'SILVER', 'BRONZE', 'SILVER', 'GOLD']"
KR_6796042059.json,3.2,"['SILVER', 'SILVER', 'GOLD', 'SILVER', 'GOLD', 'BRONZE', 'GOLD', 'SILVER', 'SILVER', 'SILVER']"
KR_6793199881.json,2.6,"['BRONZE', 'SILVER', 'BRONZE', 'BRONZE', 'BRONZE', 'GOLD', 'GOLD', 'SILVER', 'SILVER', 'IRON']"
KR_6796874647.json,3.0,"['GOLD', 'SILVER', 'SILVER', 'BRONZE', 'SILVER', 'SILVER', 'BRONZE', 'SILVER', 'GOLD', 'SILVER']"
KR_6794329973.json,3.8,"['GOLD', 'SILVER', 'GOLD', 'GOLD', 'GOLD', 'PLATINUM', 'SILVER', 'GOLD', 'SILVER', 'GOLD']"
KR_6790243527.json,3.2,"['GOLD', 'GOLD', 'BRONZE', 'SILVER', 'GOLD', 'SILVER', 'BRONZE', 'SILVER', 'GOLD', 'SILVER']"
KR_6789667586.json,4.0,"['GOLD', 'GOLD', 'GOLD', 'GOLD', 'SILVER', 'GOLD', 'GOLD', 'GOLD', 'PLATINUM', 'GOLD']"
KR_6793032971.json,2.9,"['SILVER', 'BRONZE', 'BRONZE', 'PLATINUM', 'BRONZE', 'BRONZE', 'SILVER', 'SILVER', 'SILVER', 'GOLD']"
KR_6799618186.json,3.0,"['PLATINUM', 'SILVER', 'BRONZE', 'BRONZE', 'SILVER', 'SILVER', 'SILVER', 'BRONZE', 'GOLD', 'SILVER']"
KR_6795237276.json,2.4,"['IRON', 'BRONZE', 'SILVER', 'GOLD', 'BRONZE', 'SILVER', 'IRON', 'SILVER', 'BRONZE', 'SILVER']"
KR_6789169337.json,4.6,"['GOLD', 'PLATINUM', 'SILVER', 'GOLD', 'PLATINUM', 'PLATINUM', 'PLATINUM', 'PLATINUM', 'PLATINUM', 'PLATINUM']"
KR_6790462914.json,2.5,"['BRONZE', 'BRONZE', 'BRONZE', 'SILVER', 'SILVER', 'BRONZE', 'BRONZE', 'GOLD', 'SILVER', 'BRONZE']"
KR_6798610602.json,3.3,"['GOLD', 'BRONZE', 'SILVER', 'SILVER', 'SILVER', 'GOLD', 'SILVER', 'GOLD', 'GOLD', 'SILVER']"
KR_6795319359.json,2.0,"['BRONZE', 'BRONZE', 'IRON', 'SILVER', 'BRONZE', 'BRONZE', 'BRONZE', 'BRONZE', 'BRONZE', 'BRONZE']"
KR_6798354800.json,3.6,"['GOLD', 'GOLD', 'GOLD', 'SILVER', 'SILVER', 'GOLD', 'GOLD', 'GOLD', 'BRONZE', 'GOLD']"
KR_6799326452.json,3.0,"['SILVER', 'SILVER', 'PLATINUM', 'SILVER', 'GOLD', 'SILVER', 'BRONZE', 'SILVER', 'IRON', 'SILVER']"
